       2
clean
David Naumann
Noelem NoNodes NoBound
     340     196      52
Connectivities
       1        2        4       53
       2        1        3       54
       3        4        1       55
       4        3        2       56
       5        1       54       57
       6       57       54       58
       7        2       53       59
       8       59       53       60
       9       54        3       61
      10       61        3       56
      11       53        4       62
      12       62        4       55
      13       56        2       59
      14       55        1       57
      15       53       62       63
      16       54       61       64
      17       55       57       65
      18       56       59       66
      19       62       55       67
      20       61       56       68
      21       58       54       64
      22       58       64       69
      23       60       53       63
      24       60       63       70
      25       59       60       66
      26       57       58       65
      27       64       61       68
      28       63       62       67
      29       56       66       68
      30       55       65       67
      31       67       65       71
      32       68       66       72
      33       60       70       73
      34       58       69       74
      35       70       63       75
      36       69       64       76
      37       63       67       75
      38       65       58       74
      39       64       68       76
      40       66       60       73
      41       68       72       76
      42       67       71       75
      43       72       66       73
      44       71       65       74
      45       73       70       77
      46       74       69       78
      47       76       82       69
      48       75       87       70
      49       74       78       79
      50       79       78       80
      51       80       78       81
      52       81       78       82
      53       69       82       78
      54       82       76       83
      55       83       76       72
      56       73       77       84
      57       84       77       85
      58       85       77       86
      59       86       77       87
      60       70       87       77
      61       87       75       88
      62       88       75       71
      63       85       86       89
      64       89       86       90
      65       90       86       91
      66       91       86       87
      67       91       87       88
      68       89       90       92
      69       92       90       93
      70       93       90       94
      71       94       90       91
      72       94       91       95
      73       95       91       88
      74       92       93       96
      75       96       93       97
      76       97       93       98
      77       98       93       94
      78       98       94       99
      79       99       94       95
      80       99       95      100
      81      100       95      101
      82      101       95       88
      83       92       96      102
      84      102       96      103
      85      103       96      104
      86      104       96       97
      87      104       97       15
      88      103      104      105
      89      105      104       16
      90       99      100      106
      91      106      100      107
      92      107      100      108
      93      108      100      101
      94      108      101      109
      95      109      101       88
      96      107      108      110
      97      110      108      111
      98      111      108      109
      99      111      109      112
     100      112      109      113
     101      113      109       88
     102       80       81      114
     103      114       81      115
     104      115       81      116
     105      116       81       82
     106      116       82       83
     107      114      115      117
     108      117      115      118
     109      118      115      119
     110      119      115      116
     111      119      116      120
     112      120      116       83
     113      117      118      121
     114      121      118      122
     115      122      118      123
     116      123      118      119
     117      123      119      124
     118      124      119      120
     119      124      120      125
     120      125      120      126
     121      126      120       83
     122      117      121      127
     123      127      121      128
     124      128      121      129
     125      129      121      122
     126      129      122       39
     127      128      129      130
     128      130      129       40
     129      124      125      131
     130      131      125      132
     131      132      125      133
     132      133      125      126
     133      133      126      134
     134      134      126       83
     135      132      133      135
     136      135      133      136
     137      136      133      134
     138      136      134      137
     139      137      134      138
     140      138      134       83
     141      137      138      139
     142      139      138      140
     143      140      138       72
     144      137      139      141
     145      141      139      142
     146      142      139      143
     147      143      139      140
     148      143      140      144
     149      144      140       72
     150      141      142      145
     151      145      142      146
     152      146      142      147
     153      147      142      143
     154      147      143      148
     155      148      143      144
     156      148      144       84
     157       84      144       73
     158      137      141      149
     159      149      141      150
     160      150      141      145
     161      150      145      151
     162      151      145      152
     163      152      145      146
     164      152      146       26
     165      149      150      153
     166      153      150      154
     167      154      150      151
     168      154      151      155
     169      155      151       28
     170      155       28       29
     171      154      155       31
     172      136      137      149
     173      136      149      156
     174      156      149      153
     175      156      153       33
     176      136      156      135
     177      135      156       34
     178      124      131      157
     179      157      131       37
     180       37      131       36
     181       36      131      132
     182       36      132       35
     183      157       37       38
     184      157       38      123
     185      124      157      123
     186      117      127      158
     187      158      127      159
     188      159      127      160
     189      160      127      128
     190      160      128       43
     191      117      158      114
     192      114      158      161
     193      161      158      162
     194      162      158      159
     195      162      159       45
     196      114      161       80
     197       80      161      163
     198      163      161      164
     199      164      161      162
     200      164      162      165
     201      165      162       45
     202      164      165      166
     203      166      165       47
     204       44      159      160
     205      122      123       38
     206      112      113      167
     207      167      113      168
     208      168      113       71
     209      112      167      169
     210      169      167      170
     211      170      167      171
     212      171      167      168
     213      171      168      172
     214      172      168       71
     215      169      170      173
     216      173      170      174
     217      174      170      175
     218      175      170      171
     219      175      171      176
     220      176      171      172
     221      176      172       79
     222       79      172       74
     223      112      169      177
     224      177      169      178
     225      178      169      173
     226      178      173      179
     227      179      173      180
     228      180      173      174
     229      180      174       49
     230      177      178      181
     231      181      178      182
     232      182      178      179
     233      182      179      183
     234      183      179       51
     235      183       51       52
     236      182      183        7
     237      111      112      177
     238      111      177      184
     239      184      177      181
     240      184      181        9
     241      111      184      110
     242      110      184       10
     243       99      106      185
     244      185      106       13
     245       13      106       12
     246       12      106      107
     247       12      107       11
     248      185       13       14
     249      185       14       98
     250       99      185       98
     251       92      102      186
     252      186      102      187
     253      187      102      188
     254      188      102      103
     255      188      103       20
     256       92      186       89
     257       89      186      189
     258      189      186      190
     259      190      186      187
     260      190      187       22
     261       89      189       85
     262       85      189      191
     263      191      189      192
     264      192      189      190
     265      192      190      193
     266      193      190       22
     267      192      193      194
     268      194      193       24
     269       21      187      188
     270       97       98       14
     271       84       85      191
     272       84      191      148
     273      148      191      192
     274       79       80      163
     275       79      163      176
     276      176      163      164
     277       50      179      180
     278      175      176      166
     279       27      151      152
     280      147      148      194
     281      132      135       35
     282      128      130       43
     283      107      110       11
     284      103      105       20
     285      192      194      148
     286      181      182        8
     287      164      166      176
     288      153      154       32
     289      174      175      195
     290      195      175      166
     291      195      166       48
     292      174      195       49
     293      146      147      196
     294      196      147      194
     295      196      194       25
     296      146      196       26
     297       29       18       31
     298       52        5        7
     299       39       40      129
     300       15       16      104
     301       10       11      110
     302       41       30       42
     303       17        6       19
     304       49       50      180
     305       51      179       50
     306       34       35      135
     307       26       27      152
     308       28      151       27
     309       48       49      195
     310       25       26      196
     311       32       33      153
     312       46       47      165
     313       46      165       45
     314       23       24      193
     315       23      193       22
     316       43       44      160
     317       45      159       44
     318       42       43      130
     319       42      130       41
     320       41      130       40
     321       20       21      188
     322       22      187       21
     323      183       52        7
     324       19       20      105
     325       19      105       17
     326       17      105       16
     327        8        9      181
     328        7        8      182
     329       31       32      154
     330        9       10      184
     331       33       34      156
     332      155       29       31
     333       47       48      166
     334       24       25      194
     335       38       39      122
     336       14       15       97
     337       71       74      172
     338       72       73      144
     339       83       72      138
     340       88       71      113
Coordinates
       1    -1.000000     0.000000
       2     1.000000     0.000000
       3    -0.000013     1.000000
       4     0.000013    -1.000000
       5   -50.000000   -50.000000
       6    50.000000   -50.000000
       7   -41.666664   -50.000000
       8   -33.333332   -50.000000
       9   -25.000000   -50.000000
      10   -16.666662   -50.000000
      11    -8.333343   -50.000000
      12     0.000012   -50.000000
      13     8.333343   -50.000000
      14    16.666639   -50.000000
      15    25.000048   -50.000000
      16    33.333344   -50.000000
      17    41.666679   -50.000000
      18    50.000000    50.000000
      19    50.000000   -41.666664
      20    50.000000   -33.333332
      21    50.000000   -25.000000
      22    50.000000   -16.666662
      23    50.000000    -8.333331
      24    50.000000     0.000000
      25    50.000000     8.333355
      26    50.000000    16.666681
      27    50.000000    25.000006
      28    50.000000    33.333344
      29    50.000000    41.666733
      30   -50.000000    50.000000
      31    41.666668    50.000000
      32    33.333332    50.000000
      33    25.000002    50.000000
      34    16.666662    50.000000
      35     8.333338    50.000000
      36     0.000018    50.000000
      37    -8.333338    50.000000
      38   -16.666639    50.000000
      39   -25.000048    50.000000
      40   -33.333344    50.000000
      41   -41.666679    50.000000
      42   -50.000000    41.666664
      43   -50.000000    33.333332
      44   -50.000000    25.000000
      45   -50.000000    16.666662
